date,instrument,weight
2021-09-03,6B_FRONT_CALENDAR,-0.35343756
2021-09-03,6E_FRONT_CALENDAR,-0.77216412
2021-09-03,6J_FRONT_CALENDAR,-0.17233174
2021-09-03,CL_FRONT_VOLUME,0.02175244
2021-09-03,ES_FRONT_CALENDAR_2D,0.31755359
2021-09-03,GC_FRONT_VOLUME,-0.02835191
2021-09-03,NQ_FRONT_CALENDAR_2D,0.27259536
2021-09-03,RTY_FRONT_CALENDAR_2D,-0.02934049
2021-09-03,SR3_FRONT_CALENDAR,-0.45906264
2021-09-03,UB_FRONT_VOLUME,0.22880719
2021-09-03,ZF_FRONT_VOLUME,-0.12840398
2021-09-03,ZN_FRONT_VOLUME,0.27487141
2021-09-03,ZT_FRONT_VOLUME,-0.35408480
2021-09-10,6B_FRONT_CALENDAR,-0.34009442
2021-09-10,6E_FRONT_CALENDAR,-0.64179744
2021-09-10,6J_FRONT_CALENDAR,-0.11462339
2021-09-10,CL_FRONT_VOLUME,0.01440602
2021-09-10,ES_FRONT_CALENDAR_2D,0.25859473
2021-09-10,GC_FRONT_VOLUME,-0.01995777
2021-09-10,NQ_FRONT_CALENDAR_2D,0.26520955
